[142.103.2.2:12664] at [2016-03-18 20:39:31]
1458362371432|  [CIRCLE] | added node [142.103.2.2:12664]
1458362700145|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362700189|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362700222|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362700256|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362700289|  [CIRCLE] | retrieving node of index 7
1458362700289|  [CIRCLE] | retrieved node [128.223.8.114:12664]
1458362700289|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362700292|[INTERNAL] | heartbeats sent to node [128.223.8.114:12665]
1458362700292|[INTERNAL] | heartbeats received from node [130.253.21.121:12665]
1458362700323|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362700365|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362700378|[INTERNAL] | heartbeats received from node [134.197.113.3:12665]
1458362700414|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362700442|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362700470|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362700509|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362700544|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362700572|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362700599|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362700634|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362700668|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362700706|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362700742|  [CIRCLE] | retrieved node [128.223.8.114:12664]
1458362700781|  [CIRCLE] | retrieved node [128.223.8.114:12664]
1458362700816|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362700846|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362700895|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362700929|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701035|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701069|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701103|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362701134|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362701165|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362701198|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362701228|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362701269|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362701292|  [CIRCLE] | retrieving node of index 8
1458362701292|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701295|[INTERNAL] | heartbeats sent to node [128.223.8.111:12665]
1458362701311|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362701345|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362701387|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701401|[INTERNAL] | heartbeats received from node [134.197.113.4:12665]
1458362701420|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701455|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362701481|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362701509|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701550|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701586|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362701616|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362701644|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701677|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701712|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701745|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701776|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362701804|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362701835|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362701870|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362701902|  [CIRCLE] | retrieved node [54.183.53.167:12664]
1458362701932|  [CIRCLE] | retrieved node [54.183.53.167:12664]
1458362701961|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362701996|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362702056|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362702104|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362702146|  [CIRCLE] | retrieved node [52.34.15.60:12664]
1458362702182|  [CIRCLE] | retrieved node [52.34.15.60:12664]
1458362702216|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362702243|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362702271|  [CIRCLE] | retrieved node [54.183.53.167:12664]
1458362702295|  [CIRCLE] | retrieving node of index 9
1458362702295|  [CIRCLE] | retrieved node [128.223.8.112:12664]
1458362702298|[INTERNAL] | heartbeats sent to node [128.223.8.112:12665]
1458362702298|  [CIRCLE] | retrieved node [54.183.53.167:12664]
1458362702328|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362702359|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362702392|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362702425|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362702457|  [CIRCLE] | retrieved node [52.36.0.9:12664]
1458362702490|  [CIRCLE] | retrieved node [52.36.0.9:12664]
1458362702528|  [CIRCLE] | retrieved node [52.27.213.97:12664]
1458362702560|  [CIRCLE] | retrieved node [52.27.213.97:12664]
1458362702596|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362702628|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362702659|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362702688|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362702715|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362702746|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362702779|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362702808|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362702841|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362702870|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362702910|  [CIRCLE] | retrieved node [54.183.53.167:12664]
1458362702941|  [CIRCLE] | retrieved node [54.183.53.167:12664]
1458362702971|  [CIRCLE] | retrieved node [52.34.58.188:12664]
1458362703005|  [CIRCLE] | retrieved node [52.34.58.188:12664]
1458362703098|  [CIRCLE] | retrieved node [52.34.58.188:12664]
1458362703130|  [CIRCLE] | retrieved node [52.34.58.188:12664]
1458362703162|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362703204|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362703255|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362703288|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362703298|  [CIRCLE] | retrieving node of index 10
1458362703298|  [CIRCLE] | retrieved node [52.36.0.9:12664]
1458362703301|[INTERNAL] | heartbeats sent to node [52.36.0.9:12665]
1458362703322|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362703358|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362703391|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362703423|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362703449|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362703482|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362703630|  [CIRCLE] | retrieved node [52.34.58.188:12664]
1458362703666|  [CIRCLE] | retrieved node [52.34.58.188:12664]
1458362703700|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362703729|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362703812|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362703849|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362703885|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362703964|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362703998|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362704032|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362704062|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362704093|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362704126|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362704158|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362704194|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362704222|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362704251|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362704292|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362704301|  [CIRCLE] | retrieving node of index 11
1458362704301|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362704304|[INTERNAL] | heartbeats sent to node [54.215.229.242:12665]
1458362704326|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362704360|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362704394|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362704411|[INTERNAL] | heartbeats received from node [128.223.8.112:12665]
1458362704422|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362704451|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362704483|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362704513|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362704547|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362704584|  [CIRCLE] | retrieved node [52.36.0.9:12664]
1458362704616|  [CIRCLE] | retrieved node [52.36.0.9:12664]
1458362704647|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362704691|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362704731|  [CIRCLE] | retrieved node [131.179.150.70:12664]
1458362704766|  [CIRCLE] | retrieved node [131.179.150.70:12664]
1458362704807|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362704837|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362704870|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362704905|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362704940|  [CIRCLE] | retrieved node [54.183.53.167:12664]
1458362704968|  [CIRCLE] | retrieved node [54.183.53.167:12664]
1458362704997|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362705027|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362705057|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362705096|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362705133|  [CIRCLE] | retrieved node [52.34.58.188:12664]
1458362705164|  [CIRCLE] | retrieved node [52.34.58.188:12664]
1458362705195|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362705251|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362705285|  [CIRCLE] | retrieved node [128.223.8.114:12664]
1458362705306|  [CIRCLE] | retrieving node of index 12
1458362705306|  [CIRCLE] | retrieved node [134.197.113.4:12664]
1458362705308|[INTERNAL] | heartbeats sent to node [134.197.113.4:12665]
1458362705352|  [CIRCLE] | retrieved node [128.223.8.114:12664]
1458362705385|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362705434|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362705466|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362705494|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362705521|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362705549|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362705577|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362705605|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362705634|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362705661|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362705691|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362705728|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362705764|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362705792|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362705819|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362705851|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362705896|[INTERNAL] | heartbeats received from node [128.223.8.111:12665]
1458362705940|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362705973|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706006|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362706044|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362706078|  [CIRCLE] | retrieved node [131.179.150.70:12664]
1458362706113|  [CIRCLE] | retrieved node [131.179.150.70:12664]
1458362706146|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362706173|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362706252|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706293|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706308|  [CIRCLE] | retrieving node of index 13
1458362706308|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362706311|[INTERNAL] | heartbeats sent to node [134.197.113.3:12665]
1458362706327|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362706356|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362706447|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706480|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706514|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362706538|[INTERNAL] | heartbeats received from node [128.223.8.114:12665]
1458362706556|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362706593|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706625|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706656|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362706687|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362706714|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706747|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706778|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362706807|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362706835|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706873|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706909|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706944|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362706976|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362707004|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362707031|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362707059|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362707088|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362707128|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362707171|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362707202|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362707243|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362707274|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362707301|  [CIRCLE] | retrieved node [128.223.8.112:12664]
1458362707312|  [CIRCLE] | retrieving node of index 14
1458362707312|  [CIRCLE] | retrieved node [130.253.21.121:12664]
1458362707314|[INTERNAL] | heartbeats sent to node [130.253.21.121:12665]
1458362707335|  [CIRCLE] | retrieved node [128.223.8.112:12664]
1458362707393|  [CIRCLE] | retrieved node [128.223.8.112:12664]
1458362707429|  [CIRCLE] | retrieved node [128.223.8.112:12664]
1458362707463|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362707490|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362707518|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362707547|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362707578|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362707609|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362707644|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362707674|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362707701|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362707732|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362707763|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362707793|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362707833|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362707873|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362707917|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362707951|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362707983|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362708012|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362708045|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362708073|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362708103|  [CIRCLE] | retrieved node [54.183.53.167:12664]
1458362708135|  [CIRCLE] | retrieved node [54.183.53.167:12664]
1458362708170|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362708213|  [CIRCLE] | retrieved node [128.208.4.198:12664]
1458362708240|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362708272|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362708301|  [CIRCLE] | retrieved node [52.34.58.188:12664]
1458362708314|  [CIRCLE] | retrieving node of index 15
1458362708314|  [CIRCLE] | retrieved node [52.53.219.93:12664]
1458362708316|[INTERNAL] | heartbeats sent to node [52.53.219.93:12665]
1458362708336|  [CIRCLE] | retrieved node [52.34.58.188:12664]
1458362708365|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362708401|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362708493|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362708523|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362708555|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362708587|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362708619|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362708650|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362708686|  [CIRCLE] | retrieved node [52.36.0.9:12664]
1458362708718|  [CIRCLE] | retrieved node [52.36.0.9:12664]
1458362708748|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362708775|  [CIRCLE] | retrieved node [54.215.229.242:12664]
1458362708807|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362708840|  [CIRCLE] | retrieved node [128.223.8.111:12664]
1458362708872|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362708902|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362708953|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362708983|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362709016|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362709046|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362709081|  [CIRCLE] | retrieved node [52.36.0.9:12664]
1458362709113|  [CIRCLE] | retrieved node [52.36.0.9:12664]
1458362709154|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362709194|  [CIRCLE] | retrieved node [134.197.113.3:12664]
1458362709236|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362709268|  [CIRCLE] | retrieved node [52.24.167.227:12664]
1458362709312|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362709317|  [CIRCLE] | retrieving node of index 16
1458362709317|  [CIRCLE] | retrieved node [131.179.150.70:12664]
1458362709319|[INTERNAL] | heartbeats sent to node [131.179.150.70:12665]
1458362709340|  [CIRCLE] | retrieved node [128.208.4.99:12664]
1458362709372|  [CIRCLE] | retrieved node [128.223.8.111:12664]
